"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 24 14:50:31 GMT 2024","Sun Nov 24 14:50:31 GMT 2024","472","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Sun Nov 24 14:50:33 GMT 2024","Sun Nov 24 14:50:33 GMT 2024","65","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyId","Project can not be created with empty id",""
"passed","Sun Nov 24 14:50:34 GMT 2024","Sun Nov 24 14:50:46 GMT 2024","11698","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","buildRunsSuccessfully","Build runs successfully",""
"passed","Sun Nov 24 14:50:34 GMT 2024","Sun Nov 24 14:50:34 GMT 2024","61","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithSpecialCharacterInId","Project can not be created with non-letter character in id",""
"passed","Sun Nov 24 14:50:27 GMT 2024","Sun Nov 24 14:50:29 GMT 2024","1795","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Sun Nov 24 14:50:34 GMT 2024","Sun Nov 24 14:50:34 GMT 2024","137","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","subProjectCanBeCreated","Project can be created as a subproject",""
"passed","Sun Nov 24 14:50:32 GMT 2024","Sun Nov 24 14:50:32 GMT 2024","153","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanNotCreateRootProject","Project admin can't create Root project",""
"passed","Sun Nov 24 14:50:34 GMT 2024","Sun Nov 24 14:50:34 GMT 2024","69","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithNonExistentParent","Project can not be created with non existent parent",""
"passed","Sun Nov 24 14:50:32 GMT 2024","Sun Nov 24 14:50:32 GMT 2024","306","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanCreateSubproject","Project admin can create subproject in their project",""
"passed","Sun Nov 24 14:50:34 GMT 2024","Sun Nov 24 14:50:34 GMT 2024","225","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCanCreateRootProject","System admin can create Root project",""
"failed","Sun Nov 24 14:50:46 GMT 2024","Sun Nov 24 14:50:46 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","afterTest","afterTest",""
"passed","Sun Nov 24 14:50:05 GMT 2024","Sun Nov 24 14:50:16 GMT 2024","10820","Surefire suite","Surefire test","com.example.teamcity.api.SetupAgentTest","com.example.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Sun Nov 24 14:50:33 GMT 2024","Sun Nov 24 14:50:33 GMT 2024","102","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedName","Project can not be created with duplicated name",""
"passed","Sun Nov 24 14:50:33 GMT 2024","Sun Nov 24 14:50:33 GMT 2024","160","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeFoundByName","Project can be found by name",""
"passed","Sun Nov 24 14:50:33 GMT 2024","Sun Nov 24 14:50:33 GMT 2024","104","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedId","Project can not be created with duplicated id",""
"passed","Sun Nov 24 14:50:33 GMT 2024","Sun Nov 24 14:50:33 GMT 2024","41","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCreated","Project can be created",""
"passed","Sun Nov 24 14:50:33 GMT 2024","Sun Nov 24 14:50:34 GMT 2024","31","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyName","Project can not be created with empty name",""
"passed","Sun Nov 24 14:50:32 GMT 2024","Sun Nov 24 14:50:33 GMT 2024","283","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCopied","Project can be copied",""
"passed","Sun Nov 24 14:50:30 GMT 2024","Sun Nov 24 14:50:31 GMT 2024","532","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sun Nov 24 14:50:34 GMT 2024","Sun Nov 24 14:50:34 GMT 2024","52","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectIdCanNotContainMoreThan225Characters","Project id can not contain more than 225 characters",""
"passed","Sun Nov 24 14:50:29 GMT 2024","Sun Nov 24 14:50:30 GMT 2024","898","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
