"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 18:10:50 GMT 2024","Mon Nov 25 18:10:50 GMT 2024","22","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithNonExistentParent","Project can not be created with non existent parent",""
"passed","Mon Nov 25 18:10:48 GMT 2024","Mon Nov 25 18:10:48 GMT 2024","325","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanNotCreateRootProject","Project admin can't create Root project",""
"passed","Mon Nov 25 18:10:49 GMT 2024","Mon Nov 25 18:10:49 GMT 2024","149","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeFoundByName","Project can be found by name",""
"passed","Mon Nov 25 18:10:46 GMT 2024","Mon Nov 25 18:10:47 GMT 2024","460","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Nov 25 18:10:45 GMT 2024","Mon Nov 25 18:10:46 GMT 2024","777","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Mon Nov 25 18:10:47 GMT 2024","Mon Nov 25 18:10:47 GMT 2024","459","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Mon Nov 25 18:10:50 GMT 2024","Mon Nov 25 18:10:50 GMT 2024","36","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithSpecialCharacterInId","Project can not be created with non-letter character in id",""
"passed","Mon Nov 25 18:10:51 GMT 2024","Mon Nov 25 18:11:02 GMT 2024","11717","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","buildRunsSuccessfully","Build runs successfully",""
"passed","Mon Nov 25 18:10:49 GMT 2024","Mon Nov 25 18:10:49 GMT 2024","71","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCreated","Project can be created",""
"passed","Mon Nov 25 18:10:49 GMT 2024","Mon Nov 25 18:10:49 GMT 2024","65","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedId","Project can not be created with duplicated id",""
"passed","Mon Nov 25 18:10:50 GMT 2024","Mon Nov 25 18:10:50 GMT 2024","295","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCanCreateRootProject","System admin can create Root project",""
"passed","Mon Nov 25 18:10:48 GMT 2024","Mon Nov 25 18:10:49 GMT 2024","403","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCopied","Project can be copied",""
"passed","Mon Nov 25 18:10:50 GMT 2024","Mon Nov 25 18:10:50 GMT 2024","81","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyId","Project can not be created with empty id",""
"passed","Mon Nov 25 18:10:49 GMT 2024","Mon Nov 25 18:10:50 GMT 2024","84","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedName","Project can not be created with duplicated name",""
"passed","Mon Nov 25 18:10:50 GMT 2024","Mon Nov 25 18:10:50 GMT 2024","180","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","subProjectCanBeCreated","Project can be created as a subproject",""
"failed","Mon Nov 25 18:11:02 GMT 2024","Mon Nov 25 18:11:02 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","afterTest","afterTest",""
"passed","Mon Nov 25 18:10:50 GMT 2024","Mon Nov 25 18:10:50 GMT 2024","27","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyName","Project can not be created with empty name",""
"passed","Mon Nov 25 18:10:20 GMT 2024","Mon Nov 25 18:10:31 GMT 2024","10865","Surefire suite","Surefire test","com.example.teamcity.api.SetupAgentTest","com.example.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Mon Nov 25 18:10:43 GMT 2024","Mon Nov 25 18:10:45 GMT 2024","1990","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Mon Nov 25 18:10:50 GMT 2024","Mon Nov 25 18:10:50 GMT 2024","36","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectIdCanNotContainMoreThan225Characters","Project id can not contain more than 225 characters",""
"passed","Mon Nov 25 18:10:47 GMT 2024","Mon Nov 25 18:10:48 GMT 2024","374","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanCreateSubproject","Project admin can create subproject in their project",""
