"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 19 20:18:09 GMT 2024","Tue Nov 19 20:18:09 GMT 2024","68","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCreated","Project can be created",""
"passed","Tue Nov 19 20:18:10 GMT 2024","Tue Nov 19 20:18:10 GMT 2024","38","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyName","Project can not be created with empty name",""
"passed","Tue Nov 19 20:18:09 GMT 2024","Tue Nov 19 20:18:09 GMT 2024","355","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCopied","Project can be copied",""
"passed","Tue Nov 19 20:18:10 GMT 2024","Tue Nov 19 20:18:10 GMT 2024","33","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithNonExistentParent","Project can not be created with non existent parent",""
"passed","Tue Nov 19 20:18:08 GMT 2024","Tue Nov 19 20:18:09 GMT 2024","199","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanNotCreateRootProject","Project admin can't create Root project",""
"passed","Tue Nov 19 20:18:10 GMT 2024","Tue Nov 19 20:18:10 GMT 2024","49","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithSpecialCharacterInId","Project can not be created with non-letter character in id",""
"passed","Tue Nov 19 20:18:08 GMT 2024","Tue Nov 19 20:18:08 GMT 2024","368","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanCreateSubproject","Project admin can create subproject in their project",""
"passed","Tue Nov 19 20:18:10 GMT 2024","Tue Nov 19 20:18:10 GMT 2024","107","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedName","Project can not be created with duplicated name",""
"passed","Tue Nov 19 20:18:03 GMT 2024","Tue Nov 19 20:18:05 GMT 2024","2275","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Tue Nov 19 20:18:07 GMT 2024","Tue Nov 19 20:18:08 GMT 2024","393","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Tue Nov 19 20:18:10 GMT 2024","Tue Nov 19 20:18:10 GMT 2024","80","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedId","Project can not be created with duplicated id",""
"failed","Tue Nov 19 20:18:22 GMT 2024","Tue Nov 19 20:18:22 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","afterTest","afterTest",""
"passed","Tue Nov 19 20:18:10 GMT 2024","Tue Nov 19 20:18:10 GMT 2024","65","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectIdCanNotContainMoreThan225Characters","Project id can not contain more than 225 characters",""
"passed","Tue Nov 19 20:16:59 GMT 2024","Tue Nov 19 20:17:51 GMT 2024","52250","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Tue Nov 19 20:18:10 GMT 2024","Tue Nov 19 20:18:10 GMT 2024","68","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyId","Project can not be created with empty id",""
"passed","Tue Nov 19 20:18:11 GMT 2024","Tue Nov 19 20:18:22 GMT 2024","11405","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","buildRunsSuccessfully","Build runs successfully",""
"passed","Tue Nov 19 20:18:09 GMT 2024","Tue Nov 19 20:18:09 GMT 2024","110","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeFoundByName","Project can be found by name",""
"passed","Tue Nov 19 20:18:07 GMT 2024","Tue Nov 19 20:18:07 GMT 2024","483","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Nov 19 20:18:05 GMT 2024","Tue Nov 19 20:18:06 GMT 2024","985","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Tue Nov 19 20:18:11 GMT 2024","Tue Nov 19 20:18:11 GMT 2024","134","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCanCreateRootProject","System admin can create Root project",""
"passed","Tue Nov 19 20:18:10 GMT 2024","Tue Nov 19 20:18:11 GMT 2024","472","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","subProjectCanBeCreated","Project can be created as a subproject",""
