"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 26 18:12:45 GMT 2024","Tue Nov 26 18:12:45 GMT 2024","191","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanNotCreateRootProject","Project admin can't create Root project",""
"passed","Tue Nov 26 18:12:46 GMT 2024","Tue Nov 26 18:12:46 GMT 2024","169","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedName","Project can not be created with duplicated name",""
"passed","Tue Nov 26 18:12:47 GMT 2024","Tue Nov 26 18:12:47 GMT 2024","267","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCanCreateRootProject","System admin can create Root project",""
"passed","Tue Nov 26 18:12:46 GMT 2024","Tue Nov 26 18:12:47 GMT 2024","96","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyId","Project can not be created with empty id",""
"passed","Tue Nov 26 18:12:47 GMT 2024","Tue Nov 26 18:12:47 GMT 2024","183","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","subProjectCanBeCreated","Project can be created as a subproject",""
"passed","Tue Nov 26 18:12:42 GMT 2024","Tue Nov 26 18:12:42 GMT 2024","852","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Tue Nov 26 18:12:43 GMT 2024","Tue Nov 26 18:12:44 GMT 2024","540","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"unknown","Tue Nov 26 18:12:39 GMT 2024","Tue Nov 26 18:12:39 GMT 2024","8","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","buildRunsSuccessfully","Build runs successfully",""
"passed","Tue Nov 26 18:12:47 GMT 2024","Tue Nov 26 18:12:47 GMT 2024","48","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyName","Project can not be created with empty name",""
"passed","Tue Nov 26 18:12:44 GMT 2024","Tue Nov 26 18:12:44 GMT 2024","293","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanCreateSubproject","Project admin can create subproject in their project",""
"passed","Tue Nov 26 18:12:47 GMT 2024","Tue Nov 26 18:12:47 GMT 2024","77","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithSpecialCharacterInId","Project can not be created with non-letter character in id",""
"passed","Tue Nov 26 18:12:43 GMT 2024","Tue Nov 26 18:12:43 GMT 2024","433","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Nov 26 18:12:46 GMT 2024","Tue Nov 26 18:12:46 GMT 2024","143","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedId","Project can not be created with duplicated id",""
"passed","Tue Nov 26 18:12:47 GMT 2024","Tue Nov 26 18:12:47 GMT 2024","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithNonExistentParent","Project can not be created with non existent parent",""
"passed","Tue Nov 26 18:12:39 GMT 2024","Tue Nov 26 18:12:41 GMT 2024","1737","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Tue Nov 26 18:12:46 GMT 2024","Tue Nov 26 18:12:46 GMT 2024","68","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCreated","Project can be created",""
"passed","Tue Nov 26 18:12:17 GMT 2024","Tue Nov 26 18:12:28 GMT 2024","10825","Surefire suite","Surefire test","com.example.teamcity.api.SetupAgentTest","com.example.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Tue Nov 26 18:12:45 GMT 2024","Tue Nov 26 18:12:45 GMT 2024","438","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCopied","Project can be copied",""
"passed","Tue Nov 26 18:12:47 GMT 2024","Tue Nov 26 18:12:47 GMT 2024","67","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectIdCanNotContainMoreThan225Characters","Project id can not contain more than 225 characters",""
"passed","Tue Nov 26 18:12:46 GMT 2024","Tue Nov 26 18:12:46 GMT 2024","184","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeFoundByName","Project can be found by name",""
