"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 26 18:11:28 GMT 2024","Tue Nov 26 18:11:28 GMT 2024","489","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyId","Project can not be created with empty id",""
"passed","Tue Nov 26 18:11:27 GMT 2024","Tue Nov 26 18:11:27 GMT 2024","891","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Tue Nov 26 18:11:29 GMT 2024","Tue Nov 26 18:11:30 GMT 2024","252","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanNotCreateRootProject","Project admin can't create Root project",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","127","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","subProjectCanBeCreated","Project can be created as a subproject",""
"passed","Tue Nov 26 18:11:29 GMT 2024","Tue Nov 26 18:11:29 GMT 2024","229","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanCreateSubproject","Project admin can create subproject in their project",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","98","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedName","Project can not be created with duplicated name",""
"passed","Tue Nov 26 18:11:30 GMT 2024","Tue Nov 26 18:11:30 GMT 2024","371","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCopied","Project can be copied",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:32 GMT 2024","220","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCanCreateRootProject","System admin can create Root project",""
"passed","Tue Nov 26 18:11:03 GMT 2024","Tue Nov 26 18:11:13 GMT 2024","10631","Surefire suite","Surefire test","com.example.teamcity.api.SetupAgentTest","com.example.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"unknown","Tue Nov 26 18:11:24 GMT 2024","Tue Nov 26 18:11:24 GMT 2024","2","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","buildRunsSuccessfully","Build runs successfully",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","40","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectIdCanNotContainMoreThan225Characters","Project id can not contain more than 225 characters",""
"passed","Tue Nov 26 18:11:30 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","135","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeFoundByName","Project can be found by name",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","32","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyName","Project can not be created with empty name",""
"passed","Tue Nov 26 18:11:24 GMT 2024","Tue Nov 26 18:11:26 GMT 2024","1563","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Tue Nov 26 18:11:30 GMT 2024","Tue Nov 26 18:11:30 GMT 2024","101","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCreated","Project can be created",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","23","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithNonExistentParent","Project can not be created with non existent parent",""
"passed","Tue Nov 26 18:11:28 GMT 2024","Tue Nov 26 18:11:29 GMT 2024","354","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","62","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithSpecialCharacterInId","Project can not be created with non-letter character in id",""
"passed","Tue Nov 26 18:11:31 GMT 2024","Tue Nov 26 18:11:31 GMT 2024","67","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedId","Project can not be created with duplicated id",""
