"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 20:12:42 GMT 2024","Mon Nov 25 20:12:42 GMT 2024","108","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCreated","Project can be created",""
"passed","Mon Nov 25 20:12:39 GMT 2024","Mon Nov 25 20:12:40 GMT 2024","764","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Mon Nov 25 20:12:42 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","102","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeFoundByName","Project can be found by name",""
"passed","Mon Nov 25 20:12:44 GMT 2024","Mon Nov 25 20:12:44 GMT 2024","279","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCanCreateRootProject","System admin can create Root project",""
"passed","Mon Nov 25 20:12:43 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","32","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyName","Project can not be created with empty name",""
"passed","Mon Nov 25 20:12:43 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","46","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithSpecialCharacterInId","Project can not be created with non-letter character in id",""
"passed","Mon Nov 25 20:12:41 GMT 2024","Mon Nov 25 20:12:41 GMT 2024","360","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanCreateSubproject","Project admin can create subproject in their project",""
"passed","Mon Nov 25 20:12:43 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","124","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedName","Project can not be created with duplicated name",""
"passed","Mon Nov 25 20:12:41 GMT 2024","Mon Nov 25 20:12:42 GMT 2024","216","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanNotCreateRootProject","Project admin can't create Root project",""
"passed","Mon Nov 25 20:12:15 GMT 2024","Mon Nov 25 20:12:25 GMT 2024","10708","Surefire suite","Surefire test","com.example.teamcity.api.SetupAgentTest","com.example.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Mon Nov 25 20:12:40 GMT 2024","Mon Nov 25 20:12:41 GMT 2024","325","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Mon Nov 25 20:12:44 GMT 2024","Mon Nov 25 20:12:56 GMT 2024","12446","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","buildRunsSuccessfully","Build runs successfully",""
"passed","Mon Nov 25 20:12:43 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectIdCanNotContainMoreThan225Characters","Project id can not contain more than 225 characters",""
"passed","Mon Nov 25 20:12:42 GMT 2024","Mon Nov 25 20:12:42 GMT 2024","384","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCopied","Project can be copied",""
"passed","Mon Nov 25 20:12:43 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","183","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","subProjectCanBeCreated","Project can be created as a subproject",""
"passed","Mon Nov 25 20:12:37 GMT 2024","Mon Nov 25 20:12:39 GMT 2024","1951","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"failed","Mon Nov 25 20:12:56 GMT 2024","Mon Nov 25 20:12:56 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","afterTest","afterTest",""
"passed","Mon Nov 25 20:12:43 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","60","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyId","Project can not be created with empty id",""
"passed","Mon Nov 25 20:12:40 GMT 2024","Mon Nov 25 20:12:40 GMT 2024","319","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Nov 25 20:12:43 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","39","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithNonExistentParent","Project can not be created with non existent parent",""
"passed","Mon Nov 25 20:12:43 GMT 2024","Mon Nov 25 20:12:43 GMT 2024","105","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedId","Project can not be created with duplicated id",""
