"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 25 18:20:38 GMT 2024","Mon Nov 25 18:20:39 GMT 2024","198","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanNotCreateRootProject","Project admin can't create Root project",""
"passed","Mon Nov 25 18:20:40 GMT 2024","Mon Nov 25 18:20:40 GMT 2024","125","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedName","Project can not be created with duplicated name",""
"passed","Mon Nov 25 18:20:40 GMT 2024","Mon Nov 25 18:20:40 GMT 2024","33","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyName","Project can not be created with empty name",""
"passed","Mon Nov 25 18:20:38 GMT 2024","Mon Nov 25 18:20:38 GMT 2024","274","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCanCreateSubproject","Project admin can create subproject in their project",""
"passed","Mon Nov 25 18:20:39 GMT 2024","Mon Nov 25 18:20:39 GMT 2024","120","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeFoundByName","Project can be found by name",""
"passed","Mon Nov 25 18:20:37 GMT 2024","Mon Nov 25 18:20:37 GMT 2024","460","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"failed","Mon Nov 25 18:20:52 GMT 2024","Mon Nov 25 18:20:52 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","afterTest","afterTest",""
"passed","Mon Nov 25 18:20:40 GMT 2024","Mon Nov 25 18:20:40 GMT 2024","176","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","subProjectCanBeCreated","Project can be created as a subproject",""
"passed","Mon Nov 25 18:20:40 GMT 2024","Mon Nov 25 18:20:40 GMT 2024","46","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithNonExistentParent","Project can not be created with non existent parent",""
"passed","Mon Nov 25 18:20:39 GMT 2024","Mon Nov 25 18:20:40 GMT 2024","142","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithDuplicatedId","Project can not be created with duplicated id",""
"passed","Mon Nov 25 18:20:40 GMT 2024","Mon Nov 25 18:20:40 GMT 2024","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithSpecialCharacterInId","Project can not be created with non-letter character in id",""
"passed","Mon Nov 25 18:20:36 GMT 2024","Mon Nov 25 18:20:37 GMT 2024","670","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Mon Nov 25 18:20:33 GMT 2024","Mon Nov 25 18:20:35 GMT 2024","2002","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Mon Nov 25 18:20:37 GMT 2024","Mon Nov 25 18:20:38 GMT 2024","367","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Mon Nov 25 18:20:39 GMT 2024","Mon Nov 25 18:20:39 GMT 2024","261","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCopied","Project can be copied",""
"passed","Mon Nov 25 18:20:40 GMT 2024","Mon Nov 25 18:20:40 GMT 2024","42","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectIdCanNotContainMoreThan225Characters","Project id can not contain more than 225 characters",""
"passed","Mon Nov 25 18:20:41 GMT 2024","Mon Nov 25 18:20:52 GMT 2024","11750","Surefire suite","Surefire test","com.example.teamcity.api.BuildTest","com.example.teamcity.api.BuildTest","buildRunsSuccessfully","Build runs successfully",""
"passed","Mon Nov 25 18:20:12 GMT 2024","Mon Nov 25 18:20:23 GMT 2024","10694","Surefire suite","Surefire test","com.example.teamcity.api.SetupAgentTest","com.example.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Mon Nov 25 18:20:39 GMT 2024","Mon Nov 25 18:20:39 GMT 2024","56","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanBeCreated","Project can be created",""
"passed","Mon Nov 25 18:20:40 GMT 2024","Mon Nov 25 18:20:40 GMT 2024","89","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectCanNotBeCreatedWithEmptyId","Project can not be created with empty id",""
"passed","Mon Nov 25 18:20:40 GMT 2024","Mon Nov 25 18:20:41 GMT 2024","116","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","systemAdminCanCreateRootProject","System admin can create Root project",""
